Price,Close,High,Low,Open,Volume
Ticker,^NSEI,^NSEI,^NSEI,^NSEI,^NSEI
Datetime,,,,,
2026-03-18 08:20:00+00:00,23845.80078125,23850.55078125,23819.05078125,23828.150390625,0
2026-03-18 08:25:00+00:00,23833.650390625,23858.75,23831.19921875,23844.599609375,0
2026-03-18 08:30:00+00:00,23826.75,23851.5,23820.849609375,23832.5,0
2026-03-18 08:35:00+00:00,23828.0,23830.25,23812.94921875,23827.349609375,0
2026-03-18 08:40:00+00:00,23817.650390625,23836.05078125,23809.599609375,23827.5,0
2026-03-18 08:45:00+00:00,23839.349609375,23845.599609375,23811.099609375,23817.5,0
2026-03-18 08:50:00+00:00,23849.19921875,23852.599609375,23833.150390625,23839.849609375,0
2026-03-18 08:55:00+00:00,23835.25,23861.80078125,23835.25,23848.69921875,0
2026-03-18 09:00:00+00:00,23796.150390625,23840.05078125,23795.80078125,23836.44921875,0
2026-03-18 09:05:00+00:00,23801.150390625,23805.69921875,23786.94921875,23795.900390625,0
2026-03-18 09:10:00+00:00,23780.599609375,23811.400390625,23779.69921875,23801.5,0
2026-03-18 09:15:00+00:00,23799.05078125,23802.55078125,23775.55078125,23780.55078125,0
2026-03-18 09:20:00+00:00,23783.75,23808.349609375,23780.599609375,23798.599609375,0
2026-03-18 09:25:00+00:00,23801.80078125,23804.0,23781.849609375,23785.55078125,0
2026-03-18 09:30:00+00:00,23804.69921875,23809.80078125,23766.900390625,23801.650390625,0
2026-03-18 09:35:00+00:00,23795.25,23806.0,23792.900390625,23803.55078125,0
2026-03-18 09:40:00+00:00,23792.55078125,23798.55078125,23789.0,23795.900390625,0
2026-03-18 09:45:00+00:00,23766.80078125,23792.900390625,23766.150390625,23792.349609375,0
2026-03-18 09:50:00+00:00,23751.25,23768.099609375,23730.650390625,23767.44921875,0
2026-03-18 09:55:00+00:00,23764.099609375,23770.05078125,23750.05078125,23750.94921875,0
2026-03-19 03:45:00+00:00,23289.5,23371.75,23209.099609375,23209.099609375,0
2026-03-19 03:50:00+00:00,23345.150390625,23345.150390625,23276.80078125,23289.69921875,0
2026-03-19 03:55:00+00:00,23316.05078125,23352.5,23316.05078125,23345.44921875,0
2026-03-19 04:00:00+00:00,23301.0,23325.599609375,23296.69921875,23317.19921875,0
2026-03-19 04:05:00+00:00,23257.25,23306.80078125,23255.5,23299.69921875,0
2026-03-19 04:10:00+00:00,23271.0,23281.650390625,23255.69921875,23261.099609375,0
2026-03-19 04:15:00+00:00,23238.30078125,23273.349609375,23226.75,23269.599609375,0
2026-03-19 04:20:00+00:00,23239.25,23263.650390625,23231.19921875,23235.900390625,0
2026-03-19 04:25:00+00:00,23242.69921875,23260.30078125,23229.349609375,23239.150390625,0
2026-03-19 04:30:00+00:00,23264.849609375,23269.94921875,23230.44921875,23241.94921875,0
2026-03-19 04:35:00+00:00,23261.19921875,23268.349609375,23247.599609375,23264.900390625,0
2026-03-19 04:40:00+00:00,23236.650390625,23260.849609375,23235.69921875,23260.5,0
2026-03-19 04:45:00+00:00,23217.0,23234.94921875,23204.05078125,23234.75,0
2026-03-19 04:50:00+00:00,23260.0,23260.0,23214.75,23216.94921875,0
2026-03-19 04:55:00+00:00,23272.400390625,23283.94921875,23257.94921875,23258.44921875,0
2026-03-19 05:00:00+00:00,23274.150390625,23287.150390625,23272.400390625,23272.400390625,0
2026-03-19 05:05:00+00:00,23311.599609375,23317.80078125,23271.69921875,23275.19921875,0
2026-03-19 05:10:00+00:00,23311.69921875,23316.30078125,23287.30078125,23313.349609375,0
2026-03-19 05:15:00+00:00,23276.75,23312.599609375,23275.05078125,23312.599609375,0
2026-03-19 05:20:00+00:00,23287.5,23291.25,23272.599609375,23276.75,0
2026-03-19 05:25:00+00:00,23260.44921875,23291.69921875,23258.30078125,23286.400390625,0
2026-03-19 05:30:00+00:00,23250.099609375,23264.650390625,23244.650390625,23260.650390625,0
2026-03-19 05:35:00+00:00,23239.400390625,23259.25,23238.55078125,23251.05078125,0
2026-03-19 05:40:00+00:00,23220.94921875,23254.94921875,23217.099609375,23241.44921875,0
2026-03-19 05:45:00+00:00,23218.69921875,23228.900390625,23207.55078125,23221.349609375,0
2026-03-19 05:50:00+00:00,23246.44921875,23253.599609375,23214.94921875,23219.55078125,0
2026-03-19 05:55:00+00:00,23228.05078125,23246.0,23224.44921875,23244.900390625,0
2026-03-19 06:00:00+00:00,23248.900390625,23250.099609375,23225.55078125,23227.349609375,0
2026-03-19 06:05:00+00:00,23240.599609375,23253.849609375,23237.650390625,23246.75,0
2026-03-19 06:10:00+00:00,23241.650390625,23246.75,23229.19921875,23240.349609375,0
2026-03-19 06:15:00+00:00,23246.19921875,23260.0,23236.94921875,23241.599609375,0
2026-03-19 06:20:00+00:00,23245.900390625,23256.80078125,23242.44921875,23246.44921875,0
2026-03-19 06:25:00+00:00,23241.05078125,23248.0,23236.19921875,23245.599609375,0
2026-03-19 06:30:00+00:00,23231.599609375,23245.150390625,23226.349609375,23241.900390625,0
2026-03-19 06:35:00+00:00,23234.0,23240.80078125,23217.849609375,23232.650390625,0
2026-03-19 06:40:00+00:00,23265.5,23268.75,23226.900390625,23231.900390625,0
2026-03-19 06:45:00+00:00,23276.75,23281.19921875,23257.099609375,23265.5,0
2026-03-19 06:50:00+00:00,23245.94921875,23276.30078125,23238.94921875,23276.099609375,0
2026-03-19 06:55:00+00:00,23254.849609375,23257.94921875,23240.94921875,23244.94921875,0
2026-03-19 07:00:00+00:00,23248.94921875,23264.69921875,23235.849609375,23254.900390625,0
2026-03-19 07:05:00+00:00,23253.44921875,23261.150390625,23244.25,23249.05078125,0
2026-03-19 07:10:00+00:00,23235.650390625,23255.099609375,23229.30078125,23253.349609375,0
2026-03-19 07:15:00+00:00,23270.19921875,23274.900390625,23233.80078125,23234.849609375,0
2026-03-19 07:20:00+00:00,23273.849609375,23274.94921875,23253.400390625,23271.5,0
2026-03-19 07:25:00+00:00,23264.650390625,23277.30078125,23257.44921875,23274.599609375,0
2026-03-19 07:30:00+00:00,23238.900390625,23265.599609375,23235.599609375,23265.349609375,0
2026-03-19 07:35:00+00:00,23234.150390625,23243.900390625,23226.150390625,23238.69921875,0
2026-03-19 07:40:00+00:00,23200.25,23255.05078125,23194.69921875,23233.599609375,0
2026-03-19 07:45:00+00:00,23200.900390625,23208.69921875,23194.849609375,23200.349609375,0
2026-03-19 07:50:00+00:00,23182.75,23206.099609375,23181.80078125,23200.69921875,0
2026-03-19 07:55:00+00:00,23176.650390625,23195.69921875,23172.55078125,23183.69921875,0
2026-03-19 08:00:00+00:00,23175.849609375,23194.94921875,23174.900390625,23176.69921875,0
2026-03-19 08:05:00+00:00,23204.5,23204.5,23173.80078125,23177.44921875,0
2026-03-19 08:10:00+00:00,23199.150390625,23217.849609375,23198.30078125,23205.19921875,0
2026-03-19 08:15:00+00:00,23190.849609375,23203.75,23182.900390625,23198.55078125,0
2026-03-19 08:20:00+00:00,23198.30078125,23199.5,23185.349609375,23190.25,0
2026-03-19 08:25:00+00:00,23163.05078125,23200.5,23156.900390625,23197.75,0
2026-03-19 08:30:00+00:00,23128.05078125,23171.80078125,23123.650390625,23163.30078125,0
2026-03-19 08:35:00+00:00,23107.25,23132.5,23106.55078125,23129.099609375,0
2026-03-19 08:40:00+00:00,23111.30078125,23113.849609375,23088.94921875,23106.44921875,0
2026-03-19 08:45:00+00:00,23128.75,23137.05078125,23108.05078125,23111.55078125,0
2026-03-19 08:50:00+00:00,23127.900390625,23133.44921875,23109.30078125,23129.0,0
2026-03-19 08:55:00+00:00,23100.650390625,23129.80078125,23096.900390625,23128.19921875,0
2026-03-19 09:00:00+00:00,23117.150390625,23121.400390625,23097.94921875,23101.099609375,0
2026-03-19 09:05:00+00:00,23098.900390625,23127.55078125,23097.55078125,23116.599609375,0
2026-03-19 09:10:00+00:00,23110.69921875,23115.599609375,23084.650390625,23098.19921875,0
2026-03-19 09:15:00+00:00,23064.0,23111.55078125,23053.25,23110.55078125,0
2026-03-19 09:20:00+00:00,23033.5,23064.80078125,23027.599609375,23062.150390625,0
2026-03-19 09:25:00+00:00,22954.05078125,23044.44921875,22947.69921875,23033.44921875,0
2026-03-19 09:30:00+00:00,22990.0,23016.19921875,22931.94921875,22954.900390625,0
2026-03-19 09:35:00+00:00,22971.900390625,22993.69921875,22954.19921875,22988.599609375,0
2026-03-19 09:40:00+00:00,22987.25,23019.099609375,22965.900390625,22972.05078125,0
2026-03-19 09:45:00+00:00,23037.25,23037.400390625,22977.650390625,22987.55078125,0
2026-03-19 09:50:00+00:00,23069.150390625,23072.94921875,23036.0,23037.5,0
2026-03-19 09:55:00+00:00,23087.849609375,23093.900390625,23061.75,23068.69921875,0
2026-03-20 03:45:00+00:00,23281.5,23284.5,23130.599609375,23130.599609375,0
2026-03-20 03:50:00+00:00,23254.44921875,23303.05078125,23223.25,23283.44921875,0
2026-03-20 03:55:00+00:00,23286.80078125,23287.5,23248.400390625,23257.400390625,0
2026-03-20 04:00:00+00:00,23313.80078125,23317.75,23277.900390625,23287.05078125,0
2026-03-20 04:05:00+00:00,23270.80078125,23318.900390625,23262.69921875,23314.900390625,0
2026-03-20 04:10:00+00:00,23228.94921875,23271.400390625,23228.94921875,23271.400390625,0
2026-03-20 04:15:00+00:00,23246.900390625,23249.80078125,23222.75,23230.599609375,0
2026-03-20 04:20:00+00:00,23244.30078125,23266.69921875,23236.150390625,23248.599609375,0
2026-03-20 04:25:00+00:00,23259.0,23264.19921875,23239.099609375,23243.349609375,0
2026-03-20 04:30:00+00:00,23233.94921875,23261.05078125,23220.69921875,23260.19921875,0
2026-03-20 04:35:00+00:00,23246.44921875,23258.19921875,23232.80078125,23234.25,0
2026-03-20 04:40:00+00:00,23243.650390625,23260.75,23236.400390625,23244.94921875,0
2026-03-20 04:45:00+00:00,23219.599609375,23246.80078125,23200.650390625,23243.400390625,0
2026-03-20 04:50:00+00:00,23244.150390625,23244.150390625,23205.69921875,23220.900390625,0
2026-03-20 04:55:00+00:00,23260.599609375,23261.30078125,23237.55078125,23243.55078125,0
2026-03-20 05:00:00+00:00,23269.30078125,23278.349609375,23252.599609375,23261.75,0
2026-03-20 05:05:00+00:00,23286.55078125,23286.55078125,23269.44921875,23269.75,0
2026-03-20 05:10:00+00:00,23290.150390625,23301.80078125,23285.400390625,23287.30078125,0
2026-03-20 05:15:00+00:00,23296.19921875,23312.599609375,23277.05078125,23290.599609375,0
2026-03-20 05:20:00+00:00,23313.44921875,23317.900390625,23296.900390625,23297.400390625,0
2026-03-20 05:25:00+00:00,23296.599609375,23313.900390625,23281.44921875,23313.599609375,0
2026-03-20 05:30:00+00:00,23268.30078125,23303.650390625,23264.150390625,23298.650390625,0
2026-03-20 05:35:00+00:00,23290.150390625,23293.30078125,23265.099609375,23268.69921875,0
2026-03-20 05:40:00+00:00,23289.150390625,23291.44921875,23266.19921875,23290.599609375,0
2026-03-20 05:45:00+00:00,23305.44921875,23307.349609375,23284.599609375,23288.94921875,0
2026-03-20 05:50:00+00:00,23327.55078125,23344.900390625,23302.55078125,23306.599609375,0
2026-03-20 05:55:00+00:00,23317.30078125,23332.150390625,23309.44921875,23329.099609375,0
2026-03-20 06:00:00+00:00,23312.19921875,23331.599609375,23310.19921875,23317.900390625,0
2026-03-20 06:05:00+00:00,23304.849609375,23321.69921875,23302.55078125,23312.30078125,0
2026-03-20 06:10:00+00:00,23286.900390625,23310.80078125,23285.80078125,23306.5,0
2026-03-20 06:15:00+00:00,23288.150390625,23292.849609375,23279.900390625,23287.400390625,0
2026-03-20 06:20:00+00:00,23249.19921875,23288.75,23249.19921875,23288.75,0
2026-03-20 06:25:00+00:00,23250.30078125,23250.900390625,23223.099609375,23249.55078125,0
2026-03-20 06:30:00+00:00,23228.94921875,23259.5,23224.349609375,23251.25,0
2026-03-20 06:35:00+00:00,23212.25,23240.0,23210.900390625,23229.849609375,0
2026-03-20 06:40:00+00:00,23233.05078125,23236.099609375,23210.900390625,23212.94921875,0
2026-03-20 06:45:00+00:00,23185.599609375,23234.150390625,23183.0,23234.150390625,0
2026-03-20 06:50:00+00:00,23155.05078125,23193.55078125,23153.19921875,23187.44921875,0
2026-03-20 06:55:00+00:00,23155.150390625,23160.05078125,23137.05078125,23154.80078125,0
2026-03-20 07:00:00+00:00,23170.099609375,23170.900390625,23120.349609375,23155.650390625,0
2026-03-20 07:05:00+00:00,23184.650390625,23191.75,23165.849609375,23171.599609375,0
2026-03-20 07:10:00+00:00,23205.75,23216.400390625,23180.650390625,23185.5,0
2026-03-20 07:15:00+00:00,23217.30078125,23226.69921875,23202.80078125,23206.5,0
2026-03-20 07:20:00+00:00,23227.0,23241.349609375,23204.849609375,23218.900390625,0
2026-03-20 07:25:00+00:00,23214.80078125,23249.69921875,23214.80078125,23227.94921875,0
2026-03-20 07:30:00+00:00,23240.30078125,23243.150390625,23202.599609375,23214.900390625,0
2026-03-20 07:35:00+00:00,23240.900390625,23251.19921875,23227.650390625,23240.900390625,0
2026-03-20 07:40:00+00:00,23231.5,23243.150390625,23224.55078125,23242.150390625,0
2026-03-20 07:45:00+00:00,23235.599609375,23257.349609375,23230.30078125,23232.0,0
2026-03-20 07:50:00+00:00,23248.150390625,23259.349609375,23230.0,23236.75,0
2026-03-20 07:55:00+00:00,23257.69921875,23271.099609375,23243.69921875,23249.19921875,0
2026-03-20 08:00:00+00:00,23245.19921875,23266.44921875,23243.05078125,23258.44921875,0
2026-03-20 08:05:00+00:00,23270.19921875,23272.400390625,23242.5,23246.19921875,0
2026-03-20 08:10:00+00:00,23232.0,23270.55078125,23231.94921875,23270.30078125,0
2026-03-20 08:15:00+00:00,23206.44921875,23234.0,23206.05078125,23233.69921875,0
2026-03-20 08:20:00+00:00,23216.849609375,23218.05078125,23194.650390625,23207.599609375,0
2026-03-20 08:25:00+00:00,23193.44921875,23230.30078125,23188.650390625,23216.650390625,0
2026-03-20 08:30:00+00:00,23235.349609375,23235.349609375,23185.25,23195.0,0
2026-03-20 08:35:00+00:00,23225.55078125,23244.55078125,23212.0,23237.400390625,0
2026-03-20 08:40:00+00:00,23199.150390625,23228.55078125,23192.55078125,23226.849609375,0
2026-03-20 08:45:00+00:00,23200.69921875,23204.849609375,23183.44921875,23200.05078125,0
2026-03-20 08:50:00+00:00,23185.400390625,23205.75,23169.75,23201.80078125,0
2026-03-20 08:55:00+00:00,23164.0,23186.19921875,23164.0,23186.19921875,0
2026-03-20 09:00:00+00:00,23176.650390625,23188.05078125,23152.0,23164.05078125,0
2026-03-20 09:05:00+00:00,23150.25,23177.599609375,23133.150390625,23177.599609375,0
2026-03-20 09:10:00+00:00,23098.25,23154.80078125,23098.25,23151.400390625,0
2026-03-20 09:15:00+00:00,23104.349609375,23113.400390625,23086.5,23099.400390625,0
2026-03-20 09:20:00+00:00,23086.599609375,23107.55078125,23067.900390625,23105.75,0
2026-03-20 09:25:00+00:00,23090.5,23096.150390625,23077.55078125,23086.650390625,0
2026-03-20 09:30:00+00:00,23139.400390625,23177.44921875,23078.599609375,23091.30078125,0
2026-03-20 09:35:00+00:00,23124.44921875,23156.05078125,23121.55078125,23139.25,0
2026-03-20 09:40:00+00:00,23106.849609375,23132.80078125,23088.5,23124.349609375,0
2026-03-20 09:45:00+00:00,23092.5,23107.30078125,23078.69921875,23106.25,0
2026-03-20 09:50:00+00:00,23112.900390625,23139.0,23091.400390625,23091.650390625,0
2026-03-20 09:55:00+00:00,23134.650390625,23139.80078125,23105.05078125,23112.75,0
2026-03-23 03:45:00+00:00,22687.44921875,22838.349609375,22637.80078125,22837.19921875,0
2026-03-23 03:50:00+00:00,22702.599609375,22737.099609375,22676.94921875,22686.25,0
2026-03-23 03:55:00+00:00,22704.400390625,22728.25,22699.349609375,22701.599609375,0
2026-03-23 04:00:00+00:00,22713.05078125,22721.849609375,22694.849609375,22702.150390625,0
2026-03-23 04:05:00+00:00,22715.30078125,22742.80078125,22707.150390625,22712.44921875,0
2026-03-23 04:10:00+00:00,22706.400390625,22716.69921875,22691.80078125,22714.650390625,0
2026-03-23 04:15:00+00:00,22663.0,22706.650390625,22658.80078125,22706.099609375,0
2026-03-23 04:20:00+00:00,22629.05078125,22665.05078125,22625.44921875,22662.05078125,0
2026-03-23 04:25:00+00:00,22597.5,22634.349609375,22593.849609375,22628.55078125,0
2026-03-23 04:30:00+00:00,22616.099609375,22618.0,22582.599609375,22597.44921875,0
2026-03-23 04:35:00+00:00,22605.650390625,22633.05078125,22605.0,22615.19921875,0
2026-03-23 04:40:00+00:00,22572.30078125,22609.19921875,22571.400390625,22607.099609375,0
2026-03-23 04:45:00+00:00,22554.5,22587.5,22554.099609375,22571.94921875,0
2026-03-23 04:50:00+00:00,22541.599609375,22559.150390625,22538.5,22554.30078125,0
2026-03-23 04:55:00+00:00,22531.0,22559.599609375,22530.900390625,22541.19921875,0
2026-03-23 05:00:00+00:00,22537.75,22554.05078125,22529.849609375,22530.599609375,0
2026-03-23 05:05:00+00:00,22557.94921875,22581.5,22536.849609375,22538.19921875,0
2026-03-23 05:10:00+00:00,22548.099609375,22558.349609375,22536.650390625,22558.349609375,0
2026-03-23 05:15:00+00:00,22547.55078125,22550.25,22534.0,22548.19921875,0
2026-03-23 05:20:00+00:00,22527.099609375,22545.75,22510.69921875,22545.75,0
2026-03-23 05:25:00+00:00,22531.849609375,22536.75,22516.80078125,22528.94921875,0
2026-03-23 05:30:00+00:00,22533.150390625,22533.400390625,22505.0,22531.19921875,0
2026-03-23 05:35:00+00:00,22560.349609375,22583.650390625,22526.599609375,22531.94921875,0
2026-03-23 05:40:00+00:00,22554.150390625,22562.44921875,22546.349609375,22560.80078125,0
2026-03-23 05:45:00+00:00,22534.349609375,22554.599609375,22528.0,22554.599609375,0
2026-03-23 05:50:00+00:00,22548.0,22556.599609375,22528.900390625,22534.25,0
2026-03-23 05:55:00+00:00,22559.150390625,22561.44921875,22536.400390625,22547.599609375,0
2026-03-23 06:00:00+00:00,22531.30078125,22571.599609375,22524.94921875,22557.849609375,0
2026-03-23 06:05:00+00:00,22539.599609375,22542.349609375,22519.69921875,22531.75,0
2026-03-23 06:10:00+00:00,22520.150390625,22557.44921875,22508.30078125,22539.19921875,0
2026-03-23 06:15:00+00:00,22532.25,22534.5,22518.0,22518.0,0
2026-03-23 06:20:00+00:00,22552.75,22563.55078125,22527.900390625,22533.150390625,0
2026-03-23 06:25:00+00:00,22554.650390625,22564.0,22539.349609375,22555.400390625,0
2026-03-23 06:30:00+00:00,22546.55078125,22561.150390625,22541.94921875,22556.05078125,0
2026-03-23 06:35:00+00:00,22547.75,22554.099609375,22530.599609375,22545.69921875,0
2026-03-23 06:40:00+00:00,22535.349609375,22562.349609375,22533.80078125,22551.25,0
2026-03-23 06:45:00+00:00,22528.44921875,22535.55078125,22514.44921875,22534.25,0
2026-03-23 06:50:00+00:00,22489.55078125,22527.30078125,22483.44921875,22527.30078125,0
2026-03-23 06:55:00+00:00,22511.94921875,22515.05078125,22478.69921875,22487.55078125,0
2026-03-23 07:00:00+00:00,22518.849609375,22519.099609375,22497.69921875,22514.599609375,0
2026-03-23 07:05:00+00:00,22524.900390625,22551.5,22514.80078125,22517.69921875,0
2026-03-23 07:10:00+00:00,22535.650390625,22540.599609375,22510.599609375,22524.650390625,0
2026-03-23 07:15:00+00:00,22543.30078125,22555.900390625,22522.75,22534.69921875,0
2026-03-23 07:20:00+00:00,22504.25,22543.349609375,22503.650390625,22542.44921875,0
2026-03-23 07:25:00+00:00,22500.05078125,22505.5,22481.69921875,22504.19921875,0
2026-03-23 07:30:00+00:00,22480.900390625,22499.55078125,22480.25,22499.55078125,0
2026-03-23 07:35:00+00:00,22489.05078125,22508.25,22474.650390625,22480.150390625,0
2026-03-23 07:40:00+00:00,22489.099609375,22493.150390625,22472.099609375,22488.900390625,0
2026-03-23 07:45:00+00:00,22494.05078125,22512.55078125,22489.44921875,22489.69921875,0
2026-03-23 07:50:00+00:00,22501.849609375,22514.5,22488.05078125,22493.75,0
2026-03-23 07:55:00+00:00,22487.05078125,22512.05078125,22482.849609375,22501.25,0
2026-03-23 08:00:00+00:00,22517.25,22525.44921875,22487.150390625,22487.599609375,0
2026-03-23 08:05:00+00:00,22518.05078125,22529.0,22513.25,22518.05078125,0
2026-03-23 08:10:00+00:00,22561.69921875,22567.349609375,22513.69921875,22517.349609375,0
2026-03-23 08:15:00+00:00,22598.94921875,22601.25,22557.599609375,22558.94921875,0
2026-03-23 08:20:00+00:00,22601.349609375,22629.75,22593.19921875,22597.94921875,0
2026-03-23 08:25:00+00:00,22599.650390625,22620.55078125,22599.150390625,22602.0,0
2026-03-23 08:30:00+00:00,22644.75,22655.400390625,22590.44921875,22598.849609375,0
2026-03-23 08:35:00+00:00,22627.44921875,22661.150390625,22607.44921875,22645.69921875,0
2026-03-23 08:40:00+00:00,22618.69921875,22643.349609375,22610.349609375,22627.80078125,0
2026-03-23 08:45:00+00:00,22641.599609375,22652.650390625,22612.25,22619.650390625,0
2026-03-23 08:50:00+00:00,22625.55078125,22656.44921875,22624.55078125,22641.349609375,0
2026-03-23 08:55:00+00:00,22611.19921875,22633.69921875,22591.94921875,22624.900390625,0
2026-03-23 09:00:00+00:00,22526.80078125,22617.400390625,22515.25,22610.55078125,0
2026-03-23 09:05:00+00:00,22564.05078125,22591.94921875,22522.150390625,22524.80078125,0
2026-03-23 09:10:00+00:00,22599.099609375,22599.099609375,22541.94921875,22561.05078125,0
2026-03-23 09:15:00+00:00,22596.75,22603.400390625,22579.05078125,22596.94921875,0
2026-03-23 09:20:00+00:00,22613.849609375,22646.55078125,22597.900390625,22597.900390625,0
2026-03-23 09:25:00+00:00,22614.5,22617.400390625,22586.19921875,22612.69921875,0
2026-03-23 09:30:00+00:00,22503.900390625,22614.75,22503.05078125,22614.75,0
2026-03-23 09:35:00+00:00,22523.849609375,22531.849609375,22486.099609375,22503.55078125,0
2026-03-23 09:40:00+00:00,22509.25,22542.44921875,22505.19921875,22523.25,0
2026-03-23 09:45:00+00:00,22485.19921875,22510.69921875,22483.849609375,22509.55078125,0
2026-03-23 09:50:00+00:00,22492.400390625,22495.849609375,22479.55078125,22484.25,0
2026-03-23 09:55:00+00:00,22492.650390625,22505.349609375,22478.099609375,22492.0,0
2026-03-24 03:45:00+00:00,22785.150390625,22897.650390625,22775.400390625,22854.05078125,0
2026-03-24 03:50:00+00:00,22816.69921875,22817.0,22765.150390625,22789.80078125,0
2026-03-24 03:55:00+00:00,22839.900390625,22849.25,22811.150390625,22815.80078125,0
2026-03-24 04:00:00+00:00,22815.19921875,22852.400390625,22815.19921875,22839.599609375,0
